,Comments,Date,Likes
694,Respect to the man🏆,2023-08-03T13:06:52Z,1
695,I'll take ONE over ufc any day,2023-08-03T12:44:26Z,2
696,"Wonderful man, inspiring………we are far from degenerate LGBTQ+",2023-08-03T12:40:34Z,0
697,This is very inspiring,2023-08-03T12:05:39Z,0
698,I need all the background scores from this doc in my life please. I cannot stop watching hearing it over and over in my head.,2023-08-03T11:58:44Z,0
699,One Championship is far moral than the UFC. athlete of one championship are far discipline and morals.,2023-08-03T11:13:08Z,0
700,Cocaine ain't cheap,2023-08-03T10:48:14Z,0
701,"its a wow completely, this man will one day be over UFC i promise his mind and his hardwork will be blessed",2023-08-03T10:04:53Z,0
702,ONECHAMPION SHIP WILL BE  ON THE TOP OF THE WORLD 🌍 BELIEVE ME 💯💯💯💯,2023-08-03T09:21:23Z,1
703,Story of a hero🤩mom included 🫶🏼,2023-08-03T09:13:08Z,1
704,Great story telling patrick! love it!,2023-08-03T08:34:47Z,2
705,What's your excuse for not following your dreams?,2023-08-03T06:48:00Z,1
706,Great documentary.,2023-08-03T04:50:56Z,1
707,One thing is for sure that fighters of ufc are at different levels than one championship,2023-08-03T04:50:26Z,1
708,"I've said this exact thing to many friends. One Championship is awesome.

And that there is THE most amazing mother and son relationship I've ever heard of. Try to imagine for a sec...your mother meeds to sleep in your college dorm in order to not sleep on the street. Really imagine it...try and put yourself there.",2023-08-03T04:21:59Z,1
709,"UFC is the GOAT of all fighting network channels, itll be around for next 20yrs!! Theirs always competition!!!",2023-08-03T02:42:54Z,0
710,"This is a typical fighters story bla,bla,bla",2023-08-03T02:05:08Z,1
711,insane,2023-08-03T00:32:32Z,0
712,Now that’s a true fighting spirit,2023-08-03T00:08:27Z,0
713,I currently work as a matchmaker for a local MMA promotion in the Philippines. This promotion will always be my roots in terms of getting involved in the fight business. Our promotion has also helped in getting our own homegrown fighters to compete in ONE. I hope one day I get to work for or with this guy in the future too.,2023-08-02T22:43:52Z,2
714,Long Live Chatri Sityodtong !!!,2023-08-02T21:55:04Z,0
715,Great job with this documentary. You made an inspiring person even more inspiring!,2023-08-02T21:44:59Z,0
716,"That conclusion he came to, of suffering building more character, is a truth stated in ancient text like the Bible.",2023-08-02T20:33:46Z,1
717,"The only thing I never like about him, was lying against Francis ngannou 😂😂",2023-08-02T20:29:20Z,0
718,Incredible YouTube video! Thank you!,2023-08-02T20:19:29Z,0
719,"Jesus, the amount of pressure his mom must’ve put him through, as a kid saying “go to America, go to Harvard, rescue the family. 
Why isn’t this story a movie.",2023-08-02T20:12:26Z,2
720,"Good for him 
He has already grown an empire, he has mass passion & spirit & these fighters have respect for each other something Ufc doesn’t seem to value as much.",2023-08-02T19:18:11Z,0
721,"No, not even remotely so. ONE should implement some form of drug testing before having any illusions of being a treat to UFC.",2023-08-02T18:31:06Z,0
722,"Your documentaries never disappoint. It’s mystery to me you haven’t been discovered my some big network like, HBO, discovery or National Geographic Channel. You definitely deserve it. Your documentaries are short but absolutely amazing! Live every single one of them.",2023-08-02T17:28:27Z,18
723,"He thought he had ""time"" when he finally found his father but it wasn't meant to be as he suffered a stroke and passed away... this really got to me.",2023-08-02T16:26:24Z,2
724,The editing on this video👌,2023-08-02T16:00:22Z,0
725,Sponser,2023-08-02T15:30:01Z,0
726,"World class editing in this video. Awesome job. 
One is what we want MMA to be. Dana White and his bullying monopoly is out dated.",2023-08-02T15:07:50Z,1
727,I love what they are doing. But ONE’s business model has to change to ever break into the American audience beyond real MMA fans. They just don’t advertise or make themselves stand out enough to the casual fan. Really need the 30+ demo people who don’t just pirate your streams.,2023-08-02T14:55:41Z,0
728,"I love ONE Championship, I became a fan of it just by seeing their videos on Facebook",2023-08-02T14:41:38Z,0
729,I always loved the fights ONE FC put together but had no idea about the owners history. I wıll forever support one fc.,2023-08-02T14:34:39Z,0
730,"This is such an inspirational video an incredible story. Thank you for making this I really appreciate your work. I have been contemplating on an idea of mine as well but haven’t been able to start off, I guess this is the push I needed. So thank you from the bottom of my heart. 

I do want to point out a glaring mistake that as an Indian I cannot ignore and have to point out for you to change. In the map of Asia at 17:50 Kashmir is being shown as part of China. It is an integral part of Indian culture and long standing heritage and I request that you please change that and add the correct map. 

Thank you once again 🙏🏽🙏🏽",2023-08-02T14:09:35Z,0
731,"man your videos are incredible, its like watching a movie. new fan here.",2023-08-02T12:28:08Z,0
732,They are the next phase of mma fighting,2023-08-02T12:26:57Z,0
733,Only just heard about him but keep in mind that they're primarily an Asian organisation and 60% of the total world population lives in Asia. So naturally they're going to be bigger but not internationally like the UFC. Not yet anyway.,2023-08-02T11:46:38Z,0
734,I mean it's a better organization obviously,2023-08-02T10:13:54Z,0
735,His success is down to one thing he did that defined him he slept on the floor and his mum slept on the bed respect 100% never ever leave your mothers advice the only person in the world who would die for u,2023-08-02T10:13:21Z,0
736,One has a market cap of $1.4bn... UFC has a market cap of $10bn.,2023-08-02T09:55:10Z,0
737,I never clicked a video so damn fast bruh I needed to see this. I was already a fan of ONE but that just makes me even more of a fan LETS GOOOO!!!!,2023-08-02T09:50:37Z,0
738,Loved it! 🫱🏾‍🫲🏽👏🏽,2023-08-02T09:49:21Z,0
739,UFC still number #1,2023-08-02T07:25:02Z,0
740,"The problem why people hate Dana, is he is not a people person or his aura is not. He is a man for himself. Only gaining for himself all the money to his bank and does not care about the fighters.",2023-08-02T07:16:34Z,0
741,iam completely stunned watching this !,2023-08-02T07:15:19Z,0
742,UFC sucks,2023-08-02T07:09:38Z,0
743,"What an incredible story and to come through it with integrity and strong values, not corrupted by money and power - that's impressive.",2023-08-02T06:55:03Z,0
744,"lol i watch onechampianship more than ufc shyt , ufc fighter lot of them are fake except muslim fighter .. thats the bitter truth wahahahha you know you agreed with it but you too fake ",2023-08-02T04:37:05Z,0
745,25:35 this man's strength came from the understanding of the meaning of life .... suffering. Buddha said this many moons ago. There is no successful person who doesn't suffer in closed doors.,2023-08-02T04:35:26Z,0
746,Let's first understand what is the reason why we are all watching and how much it is a profit to those who invest alone and make sure other's pay for it while it's clear its a waste of time. Allah said do not get busy to gain what is going to hurt my creation.for you will be waited for in the grave alone and both mother's are wonderful humans and mother's of both of this great man.but there's also the grave alone and each one of us is headed there while having no answers to the owner of the original home.,2023-08-02T03:08:20Z,0
747,One Championshipnisnthe Best of All. Especially for philippines 🇵🇭,2023-08-02T02:50:19Z,1
748,Great video,2023-08-02T02:47:00Z,0
749,"Dana white is the boss ""the biggest mistake they make while they try to compete with us is they compete with us ... They throw around cash ... They need to find who they are."" 
And then later this guy said it himself ""I wanted to quit because I was going nowhere just throwing  cash.""",2023-08-02T02:25:32Z,0
750,And they don't have that 666 monster sign in the middle.,2023-08-02T01:38:16Z,0
751,Dana is scared 💥,2023-08-01T23:33:42Z,0
752,I hope and pray you and ONE Championship take over the MMA world. Fighters deserve so much.with all the sacrifices they put in. And you understand what fighters go through and how you can help them. I wish you all the success in life. God blesses those who continue to never give up. 🙏🏽,2023-08-01T23:12:28Z,12
753,"If you pay fighters more money, have multiple weight classes every 5 pounds and measure hydration levels, I'm sure you'd easily succeed the UFC.",2023-08-01T21:43:06Z,0
754,"You know what the problem is, it's the same thing that happens with movies. You have a business/movie, it grows into the leading form of entertainment. Then you have all these celebrities wanting a piece of the action. They get their piece and it starts to get really lame, because people just want in not for the love of the sport, but for the wrong reasons. Then you have another company that isn't about all the flash like their bigger brother and that form of entertainment surpasses bigger brother. That's One.",2023-08-01T21:28:43Z,0
755,Bruhh…. Dana’s fvcked this dude is impressive,2023-08-01T20:21:53Z,0
756,I actually  like it more than the UFC,2023-08-01T20:11:35Z,0
757,To bad about the world ending soon. Ha w your money. Allah's #1. Not your Hefer,2023-08-01T19:47:56Z,0
758,"What a story,a bloke who understands adversity and chose to rise above and inspire others,He will def leave a better place than what he found.",2023-08-01T19:40:27Z,7
759,Im sold on Chatri great video i already watch one on prime and im waiting for someone to knock ufc off  Lets goooooooo,2023-08-01T19:39:59Z,0
760,About time i dont like dana white ,2023-08-01T19:18:02Z,0
761,"What I hate most is UFC and their tactics and tantrums. Lol. There’s plenty of room on this planet for any new comer. Don’t hate because it’s bigger then you ever thought it would be. Stay humble UFC we’ve all had a beginning, middle, and continue to grow, thrive, and support each other until the end. 🙌🏽🙌🏽🙌🏽 I can say one thing about my people that are from south east Asia… we will kill you kindly with kindness, respect, compassion, and love.. proud Buddhist here. 🙏🏽🙏🏽🙏🏽🙏🏽",2023-08-01T16:41:24Z,0
762,Good time for someone to put Dana white an the rest of the scumbags in their place competition is good for fans an all the fighters good,2023-08-01T16:35:50Z,0
763,I Don't Like Bad Ass American Always  Try  To Suck Money From Anywhere They are Leeches.,2023-08-01T16:29:29Z,0
764,I Don't  Like Dana White He is Poltic and Partial Person.,2023-08-01T16:24:50Z,0
